feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
-0.6134452,0.3885878,-1.3760684,-1.4861587,0.5,3.1129103,-1.2174038,-0.52738905,-0.8351245,1.5884472
-1.2910286,0.84933484,-0.89185566,0.19755584,1.0,0.8080362,0.46795043,-0.005106632,1.6529131,-0.6849872
-0.8941583,-1.1918613,-1.2323225,2.02158,0.5,-0.8480656,-1.1702807,0.39876378,2.0777776,0.8011818
0.5384464,1.2896355,-0.51603824,-0.36368236,0.5,-0.42375967,-1.1140814,0.7851851,-0.033025265,0.76540214
0.8772381,1.2586205,-0.15989622,-2.047397,1.0,-0.4534141,-0.63093084,-1.777681,-0.50365025,1.0734127
0.073817864,-1.6362975,0.8780889,-0.08306325,1.0,-1.7956432,-0.9420602,0.71474564,-0.17237496,0.49868992
0.10285715,1.1004858,0.5383989,0.33786538,0.0,-0.3300902,-0.5479958,-0.23372406,0.71473175,-1.9424977
-1.0877535,-1.294023,0.4333085,0.33786538,0.5,0.7328291,-0.21415031,0.7074577,1.2778567,-0.15542243
0.9353167,-0.5854109,-0.50062007,-0.08306325,1.0,-1.2742321,0.8371545,0.7769317,0.5704873,-1.1557076
1.6225798,0.81769747,1.2001907,-0.36368236,1.0,1.0484827,-0.32115903,1.607915,0.10172321,-0.20260577
0.6352441,-1.184458,-0.08708803,-0.5039919,0.0,0.48777482,-1.5856256,1.3534536,1.4980118,0.98000425
-1.0199952,1.0735164,1.6789113,-1.6264683,0.0,-0.7342333,1.1400678,1.3465717,-0.31283647,0.30515084
-0.2649738,1.1221906,0.47926036,0.057246294,1.0,-0.14152963,-0.83709013,1.4436703,1.0309193,1.1480908
-0.36177143,0.0067302412,-1.2869463,-0.784611,0.0,1.5983218,-0.05872043,0.29137897,-0.2880628,0.34175393
-0.9231976,-1.7148427,0.62544376,1.0394131,1.0,0.7335478,0.4465365,0.03218509,0.43102297,-1.2983259
0.035098817,-0.75060236,-0.5954581,-0.2233728,0.5,0.008783655,0.19961041,0.8728171,-0.11356256,-2.520847
1.003075,0.38280046,0.6607404,-0.5039919,0.0,-0.23768331,1.0941795,0.73208094,-0.055852182,0.14880876
0.3738905,1.6342903,-1.4838619,0.6184845,0.5,0.07660907,0.47900313,-0.30906624,-0.3773865,-0.21392646
-1.0877535,0.43394658,-1.1178758,-0.2233728,0.5,-0.5117636,-0.8613096,0.40482342,1.344854,-0.97694576
-1.3007083,-0.8441725,1.2498848,0.19755584,0.5,-2.1047494,2.1785622,-0.035096467,-0.732926,-1.7006272
-0.8457595,0.44147825,-0.93600255,-1.7667779,1.0,2.042178,0.19433346,-0.8539329,-0.7402322,-0.73474324
0.5481262,0.118451506,1.1848668,-1.3458492,0.5,0.155325,-0.14734022,1.2904607,2.1209936,-0.19449149
0.21901429,0.9425414,-0.7548304,2.02158,0.5,0.39814726,0.9639254,0.055199243,0.9778476,0.6658778
0.35453096,-1.3692281,0.509654,-1.7667779,0.5,-0.05790775,0.24945095,2.0487082,-2.3851137,0.18863109
1.5451417,0.87788993,0.68794715,0.19755584,1.0,-0.7351168,0.3992282,-1.6254922,-0.56525874,1.6080673
-1.3781464,0.12285334,0.056772884,0.33786538,0.5,-0.18592449,2.492184,-0.5567788,-1.8119893,-1.035604
-0.7876809,1.5717804,-0.66429186,-0.6443015,0.5,-1.5993948,-0.27512142,0.032638837,-0.9506907,0.8810589
1.0417941,-0.5622084,-0.98655045,-0.36368236,0.0,2.2770865,-0.31776088,1.1373811,-3.1385148,0.047298744
0.7030024,0.4367239,-1.6106275,0.6184845,1.0,-1.234512,0.11657851,0.39946938,-0.13698958,0.6946691
0.39325002,1.4653974,-0.6690363,-1.7667779,0.5,-1.0319663,1.0715159,0.31047276,-1.1419418,-0.43651485
1.7000179,-1.3845888,0.54540706,-0.92492056,0.0,-0.44025922,-1.506534,-1.1272638,0.059905257,1.0716804
-1.5330226,1.4832644,1.5370238,1.1797227,1.0,1.2880757,-1.9655559,-1.1569414,-1.6251212,0.29522476
0.66428334,0.6265945,1.3036741,-0.2233728,1.0,0.014508999,-0.5871153,0.32250467,0.08291186,-0.67944497
-1.6588595,-1.5037141,0.9380377,1.4603418,1.0,-1.2361358,-1.6339229,-1.3641059,-0.41491628,-0.012024029
0.6255643,-0.7027586,1.0158758,-0.784611,1.0,1.2543384,-0.42483136,-0.53187776,1.501953,-0.23955587
1.3902655,0.6962926,0.5865199,-0.784611,1.0,0.7310006,0.5024997,0.5009173,1.4113568,0.48917836
-0.7876809,-1.5053855,-0.8208678,0.47817495,1.0,0.538435,-0.89074886,-0.98232424,0.7853456,-1.1797768
1.0514739,0.2633873,1.4288356,-0.2233728,0.5,0.71573424,-1.4268266,1.605356,-0.32661378,-0.029351702
-0.013299993,-0.5484282,0.60650724,0.19755584,0.5,2.394362,0.06933716,1.2239363,1.9853804,0.39530724
0.40292978,0.39650416,0.22295421,-0.2233728,0.5,2.1850948,0.86254346,-1.57142,-1.5530353,0.03302331
0.66428334,-1.5796263,-1.340068,1.1797227,0.5,-0.68671536,-1.6949735,-0.93237126,-1.4035586,1.3469412
-0.33273214,1.2575667,-0.17135651,1.1797227,0.0,1.623885,0.8202324,-2.2857773,-0.0837831,0.77402276
-0.8264,1.607845,-0.12509462,1.1797227,0.5,0.3831682,0.8173062,-0.78259134,2.254038,-0.007480797
0.73204166,1.5920025,1.2805796,-0.36368236,1.0,0.49909583,0.9540851,0.7663885,-0.2023389,0.2166891
1.3902655,0.8388051,0.17498939,-0.784611,0.5,-1.6922709,1.2184802,-0.41389495,-0.18324524,0.29566556
-1.7169381,-1.2898439,-0.40315753,0.057246294,0.5,-0.17038576,2.202014,0.46079725,-1.4419104,0.4032996
-1.600781,0.8683912,1.6708968,-0.5039919,1.0,-0.8128236,-0.35609204,-1.5223343,0.9459296,-1.825658
0.9546762,-1.6523092,-1.3410031,-0.5039919,0.5,0.82805884,0.10957158,0.79797524,0.95317626,-0.3015263
1.4967428,-1.6607726,-0.25658303,-0.6443015,0.5,1.0710804,-0.41643843,-0.5551092,0.7890752,-1.484439
0.6352441,-0.62495124,-1.5799017,-0.2233728,0.5,-2.0744863,0.0019768449,0.012169682,-0.62922066,1.278281
0.74172145,-0.057945468,0.8470608,-0.36368236,0.0,-0.022034865,1.5328734,-0.092874505,-0.70670676,-0.06084952
-0.20689523,0.91011524,1.4666775,-0.2233728,0.5,1.1218615,-1.3450145,-1.2715485,-1.2931223,-0.19334094
1.5354619,0.6108234,-0.7521831,0.47817495,1.0,-0.18667896,-0.86104965,-1.1530843,0.083872505,0.89679736
-0.28433332,-0.20478946,1.2589421,-1.0652301,1.0,0.72906363,1.3771809,0.9677945,-1.0804074,0.4223248
-0.032659516,-0.79668033,-0.7098225,-0.784611,0.5,0.35116547,1.0200365,0.39899215,-1.1774166,-1.1286346
-0.17785595,1.6890498,1.4412687,0.19755584,0.5,0.34166023,-0.36313164,1.0500491,-0.4236907,-0.070905365
-1.436225,-0.27254653,0.89594847,-1.0652301,0.5,-0.27131498,0.854402,0.32465824,-0.4891562,-0.33516696
-0.022979755,-0.18594693,1.0731156,-0.2233728,1.0,-1.2165807,0.34121585,0.14299063,-0.53797853,-1.744533
-0.7780012,-1.1746184,-1.6634276,1.6006514,1.0,-1.1215302,1.5002747,-1.7260106,0.4664446,-0.6902762
0.83851904,0.99395394,1.6222448,-0.2233728,0.0,0.7093525,0.07450959,-0.2703667,0.0790478,-0.18354033
1.370906,0.6465096,0.80104095,0.33786538,0.0,0.019458255,1.0256321,-0.02738432,-0.28815603,-0.11495093
-1.1264726,-0.9782819,-0.6662379,-0.784611,0.0,-0.13851224,2.642012,1.9531072,0.18301293,-1.4822314
-0.12945713,-1.4537452,1.1582752,-1.2055396,1.0,-0.42389005,0.5980992,0.68695664,-0.991527,1.1516656
1.4386643,0.60121685,-0.74702275,-0.2233728,0.0,-0.30518883,0.049328167,1.5360612,0.105278626,-0.10210306
-1.3394274,0.5119293,1.3090621,-0.2233728,0.5,1.0469118,0.722447,0.5975377,0.15060249,0.037553076
-1.3297477,-0.7979417,-1.3345354,0.33786538,0.5,-0.3352441,-0.36528087,-0.71130323,-1.5030469,0.40064165
1.003075,1.5301106,0.72110766,0.8991036,1.0,-1.3410647,2.3879676,0.117124215,0.99569374,-0.7880763
-1.6395,-1.2177913,0.15429841,-0.2233728,0.0,0.74365175,0.18007104,0.23622365,-0.8814337,0.45635596
-0.8360798,-0.25140488,-1.3903371,0.19755584,0.5,-0.20487666,-0.27293333,-0.9391556,0.0903098,-0.36707464
1.1676309,1.5052098,-0.88483185,0.6184845,1.0,0.031395864,-0.835689,-0.38438737,1.1644118,-0.8965855
0.69332266,-0.29472056,-1.682911,1.6006514,0.0,1.6075783,1.0972202,-0.20576699,0.92567676,0.57344747
0.5868452,0.4570085,-0.095848866,0.19755584,0.5,-0.020560557,0.86718744,1.6056198,0.03433339,1.4916738
-1.4168655,-0.37076288,-0.67836034,-0.2233728,0.0,0.28918368,-0.49735436,-2.0807405,-0.362499,0.7248294
0.32549167,-0.7946583,0.35481477,1.0394131,1.0,-1.1789235,0.57645136,1.2058184,0.9475119,0.92297757
1.5064226,1.6438811,-0.6923663,-0.784611,0.0,-0.21966945,-1.508556,-0.93679523,0.67469496,-0.5206306
-0.88447857,-0.330429,-0.68304175,1.8812704,1.0,0.60952604,0.18497057,-1.3720791,-0.61836505,-1.5976198
0.79980004,1.3350847,0.85849893,-0.08306325,0.0,-1.5553738,0.45275635,1.1799421,-0.7948936,1.4901376
-0.8554393,-0.94672495,-1.558625,1.3200322,0.5,0.20084509,1.7073298,0.73189807,-2.0723553,2.054515
-0.88447857,-1.0046164,1.4138818,-0.92492056,1.0,0.100791074,-0.7708188,1.2545187,0.15403184,1.5428067
-0.64248455,-1.629815,1.2378057,-2.1877065,1.0,0.041287456,-1.2783526,0.800702,-0.08269774,-0.33578593
-0.73928213,0.5021568,0.59632605,-0.08306325,1.0,1.0371588,-0.89542794,2.059845,1.1361914,-1.1546344
0.1415762,-0.47063234,0.336954,-0.2233728,0.0,0.3344385,-1.3365685,0.5587238,0.3590551,-1.0656826
1.2837881,1.2329032,1.377045,-1.0652301,0.0,1.4780719,1.3366574,-0.15647738,1.3342292,-1.6837325
-0.6521643,-0.11096979,-1.0815389,1.0394131,0.5,-0.9935895,1.5486393,0.34292638,-0.6973642,-0.10737862
-1.029675,1.589651,-1.4514226,-1.0652301,1.0,0.13592456,0.32021657,1.2434691,1.1381503,1.605678
0.3448512,-1.0993705,-0.8931213,-0.6443015,1.0,0.084466785,1.221295,-0.7793753,-0.52891636,-0.14166263
0.92563695,1.2475563,1.037197,-0.2233728,0.0,-1.0692545,0.13395838,-0.6518886,0.77759606,0.3023229
0.6546036,0.9313804,-1.6054776,-2.047397,0.0,0.956295,-0.095111646,-0.30896002,-1.4587584,1.375597
-0.16817619,0.9118827,0.30073547,-0.2233728,0.5,2.3246734,-0.3330376,-2.1045828,0.2351353,-0.40409532
1.7000179,1.1656492,1.7357099,-0.92492056,0.5,-0.017006075,-0.31039098,0.1380784,-1.9846879,2.0355315
0.10285715,0.8778765,1.2497418,-0.6443015,0.0,0.5050211,-1.5478016,-1.8861287,-0.2671375,1.9920944
0.4416488,0.41472992,0.08734445,1.4603418,1.0,0.08451848,0.26425475,0.053059313,0.440354,-0.13111134
-0.04233928,-1.2858632,-1.5047286,-0.784611,0.5,-0.71358466,-0.04033391,0.86528975,-0.52096856,-0.57753426
-0.7973607,-1.6250322,1.165157,-0.784611,0.0,-1.8207603,0.74536073,-0.47687647,-1.0504376,0.697238
-1.4071857,1.4269853,0.35697445,1.1797227,0.0,-0.7057735,0.093523495,1.6771159,0.84611845,-0.34752494
-0.8264,0.38185015,-1.3263539,1.1797227,1.0,-1.3919584,-0.16270371,-1.460501,-0.10346279,-1.1565552
-0.28433332,0.99988997,-1.3996474,-1.0652301,0.0,1.704102,-0.87119305,1.1912607,-0.48957065,1.2812387
-0.29401308,-0.08241062,1.4372926,-0.36368236,0.0,-0.1151097,0.07215324,0.67513704,0.041895922,1.2164474
0.08349763,-1.3337456,0.6011793,-0.6443015,0.5,-0.34591934,0.7382372,-1.7160332,2.6366692,0.1555116
0.41260955,-1.3066804,1.1579001,1.0394131,0.0,0.88915384,-1.143339,2.7107942,1.1535028,-1.2628647
-1.397506,0.6186221,1.3307105,0.33786538,0.0,-1.1217511,0.08747375,-0.06374528,1.1625737,-1.2295263
0.83851904,-0.2583756,0.26236168,-0.6443015,0.5,-0.76686406,0.23304296,-0.877484,0.4355463,0.107229285
0.015739294,-1.0478375,0.07343626,0.33786538,1.0,0.06807227,-0.7180648,-1.4070872,0.16648528,-0.49987105
-1.6298202,-0.04780546,-0.22918291,-0.2233728,1.0,1.028769,-0.5878563,-0.22001803,-2.3960824,-0.34109294
0.9449964,-1.5161793,-0.62382656,0.19755584,0.5,0.501685,0.23061085,-0.12740687,-0.67898035,1.0219631
0.3448512,0.2627034,-0.21468626,0.6184845,0.5,0.24832514,-1.1334211,0.10264553,-0.4805744,0.73317933
1.6806583,-0.8125989,0.9652149,0.19755584,1.0,0.078117736,0.34992373,-0.29779616,-1.8748921,1.3781427
1.7387369,1.0034007,0.36721578,-0.92492056,1.0,0.40023586,-0.8953544,0.6332253,-1.1574157,-0.99062324
1.0127548,-0.67046845,1.3778129,-0.784611,1.0,0.2016529,1.0628537,-0.38762984,-1.9808365,-0.34319156
0.8869179,-0.17277741,-0.18413863,-1.4861587,1.0,-1.0299723,2.3378277,-1.9349641,-0.038323835,0.7589817
-1.1555119,-1.6968579,0.38518173,1.1797227,1.0,0.046079222,-0.8607568,-0.14936149,0.818766,0.44807833
-0.94255716,-1.487876,0.46940273,0.6184845,0.5,-1.0736886,0.5342079,-2.3674777,1.1067746,1.5323803
0.3448512,-0.38828793,0.33165267,0.33786538,0.0,0.081082545,-0.7267419,0.35377064,0.41478446,0.4205367
1.5548215,-0.08785113,0.71744853,0.19755584,1.0,-0.48064795,1.0409542,-0.9793002,-0.9633964,1.8481091
0.054458342,0.32471505,-0.9003433,-0.6443015,1.0,2.5393815,-1.2652584,0.16336036,-1.9320651,0.5400178
-1.5717417,-0.7347141,0.05576098,-0.784611,0.0,-0.039894383,0.48058677,1.314075,-1.7568687,1.0621674
-0.04233928,0.65097487,-1.363593,-0.784611,0.0,-1.4042395,-0.87298894,-0.9487487,-1.2689825,-0.32351494
-0.7876809,1.21835,-0.38886178,0.758794,0.0,-0.13418022,-0.2069846,1.0612563,-0.8888597,0.014287212
0.4997274,0.9425607,-0.030124892,-1.9070873,0.0,0.51935875,-1.0310253,-0.43338957,-0.1597485,0.9109444
-1.0199952,-1.6006639,0.54214317,0.33786538,0.0,1.6733639,0.82235044,1.7531948,-1.0141642,1.6129782
0.8094798,-0.085899256,1.579542,-0.36368236,0.0,-0.5894524,-0.83698034,-0.36515263,0.3389759,0.72923696
0.99339527,-1.3762729,0.362791,1.8812704,0.5,-1.582428,0.5519643,-0.84049296,-0.2322735,-0.08317177
0.23837382,-0.90518576,0.8598925,-0.08306325,0.0,0.816837,-0.34409803,0.68723845,0.010545712,1.3773351
0.40292978,1.6531057,0.03455541,-1.6264683,0.0,-1.3805987,-0.114472374,-0.43578973,1.1402506,-2.1919787
-1.2523096,-1.2472091,0.47912782,-0.2233728,0.5,-0.43615544,0.1477559,-0.8414495,-1.1802317,-1.4222345
1.5257821,-0.022746725,-1.479372,-1.0652301,0.0,-0.25762048,-0.76182467,-0.47783986,0.41870457,0.68163425
-0.36177143,0.38702235,-0.8413694,0.33786538,1.0,-0.069633454,0.21036711,-0.044606533,-0.013973229,0.014108356
-1.0877535,0.67668456,-0.4676586,0.057246294,1.0,0.68916446,1.5303346,1.3421801,-0.3334863,0.60551363
-0.7973607,0.18600896,-0.082893364,-1.6264683,0.0,-0.6836343,-0.77809477,-1.9340878,0.88525635,0.06440752
-1.513663,-1.703213,-1.5672985,-0.36368236,0.5,-0.27372926,1.1718102,0.023080658,0.87901413,0.5709457
-1.2426298,-0.6151557,-1.2390965,-0.2233728,1.0,-0.014270353,1.4980977,0.6249036,-0.9464908,-0.8144028
-0.29401308,0.041925363,-0.76339155,0.758794,0.5,0.14959796,-0.816155,0.19344857,-0.18216059,0.57048607
-0.36177143,-1.4348987,1.6525779,0.057246294,1.0,0.097827174,-1.4550546,1.3098651,0.28121167,0.9944145
-1.2039107,-0.5321296,-0.57374734,1.6006514,0.0,0.43600577,0.3019609,-0.07434533,-0.27300674,1.2205507
-1.3781464,-1.6227064,-0.04969004,0.6184845,0.5,0.8438395,-0.5474075,-0.18455145,0.5850213,2.0135543
-0.7005631,-1.4668096,-1.0440935,2.1618896,0.5,0.39263412,1.8686032,0.59232956,0.281192,0.24409844
-0.003620231,-0.3730687,0.39801586,-0.784611,0.5,0.45358554,0.03480754,0.09931382,1.8325613,0.2739111
-1.3491071,-1.2808096,-0.74993694,0.47817495,1.0,-1.5822232,-0.8021994,-0.39040872,-1.5302792,-1.5231725
0.044778578,0.21312416,-1.0062053,-0.5039919,1.0,0.050227698,-1.1471595,0.51614404,-0.12243599,-0.5314114
0.40292978,0.63202035,0.07039778,0.19755584,1.0,0.47950754,1.0899049,-0.6525283,-0.9085025,-0.19308208
-0.57472616,1.0138025,-1.7069006,-1.2055396,0.0,0.7289412,-0.571184,-0.61117715,0.60410744,1.0503196
-0.4682488,-1.0491241,-1.6993951,0.47817495,1.0,-0.69235075,0.0438288,-0.52799404,-1.6171719,-0.61100113
-0.17785595,-1.1613609,-0.96420866,-0.2233728,0.0,-0.65903926,0.95580274,1.3530692,0.3463127,0.79634005
0.32549167,-1.3775177,-1.5983446,0.8991036,0.5,-0.5741007,-0.48425835,-3.2210164,-0.63004845,-0.001621717
0.38357025,0.4498083,-1.3503747,-0.36368236,0.5,0.5364139,-0.04592883,0.39559883,-0.73416185,-0.17716812
0.5190869,0.6904644,-0.5476177,0.19755584,0.0,1.0338811,-0.01656841,0.034271814,-1.4464982,0.24889398
1.4483441,-1.6282618,1.0650437,-1.6264683,1.0,-0.4074601,0.6833245,-1.6808704,-0.46507594,-0.39115638
-0.3424119,1.4797729,0.2633225,-0.36368236,0.0,0.9079623,0.5907443,0.30972677,1.0845006,-0.42903724
0.55780596,-1.5582243,0.056817997,-0.2233728,0.5,0.123479806,-0.22011372,0.475752,-0.025188683,-1.704786
-1.0199952,0.122955576,-0.70540386,-1.4861587,0.5,-0.12428578,0.06364906,0.58963925,0.6276804,-0.2479542
-1.6685393,0.699345,1.5142416,-1.4861587,0.0,-0.21138424,-0.37177902,-2.651828,1.6646419,-0.47996816
-1.0393548,1.2556163,-0.34537858,0.19755584,1.0,0.74661136,-1.4776124,1.3663894,0.2637556,-0.515981
0.69332266,0.7166143,-1.4231718,1.0394131,1.0,0.32557783,0.25760084,-0.7377367,-0.55879956,0.41687307
0.4706881,1.017724,0.41987777,-0.5039919,0.0,2.2758255,1.8921918,0.6865677,0.46725222,0.658632
-1.6878988,-0.57052964,-1.3301605,0.6184845,0.0,-0.85222465,-0.88371915,0.7410738,-0.54429615,0.2321945
-0.07137857,1.0627217,-0.52549136,-0.5039919,1.0,0.5181017,-0.7730297,-0.87669706,-0.50442266,0.9954152
-0.3908107,-1.4615312,0.038540345,0.47817495,0.5,-0.52920103,-0.8707278,0.66045994,-1.5198928,0.57556194
-0.12945713,1.3375496,1.3141696,0.33786538,0.0,-0.869287,0.7245918,-0.38549325,0.9262575,-0.2950562
-0.11009761,0.14458695,-0.009678159,0.6184845,1.0,-0.010867137,0.44848546,-2.0713773,-0.38600257,-0.4628563
0.9837155,1.0712171,0.7161444,1.3200322,1.0,0.13735248,-0.15853769,1.1677419,0.18209824,0.31282222
-0.57472616,-0.18274738,1.7265961,0.758794,0.5,2.9181736,-0.91801906,-0.775045,-1.035962,0.5737671
0.12221667,0.47436488,-1.268778,-0.92492056,0.5,-0.18414582,0.09237679,-0.85449344,0.43594763,1.3978443
-1.7072583,0.0717852,-0.77063465,-0.6443015,0.5,-1.1301787,-1.5646222,-0.40306586,-0.76194125,1.1911731
-1.474944,0.7767482,-0.35386038,0.33786538,0.5,0.27301073,0.14342657,0.27223673,-0.14170872,-0.54147303
-0.15849642,-1.4563257,-0.2590878,-0.92492056,0.5,-2.07464,0.8715244,-0.05727041,0.87782604,-0.10200628
1.5257821,-1.5294304,-0.29667085,2.7231276,0.0,-0.09195678,-1.2511991,0.5480669,0.7907593,0.6710178
-0.43920952,-0.8878072,1.4302822,-0.08306325,1.0,0.016025282,-1.5325183,-1.3394893,-0.022030072,1.0679978
1.3515464,-1.1886332,0.7570895,0.19755584,0.0,0.79460037,1.5794379,-0.74238634,-1.768131,0.9389695
1.5548215,1.2584145,0.3880182,-2.047397,0.0,0.97362226,-0.61175966,-0.115997076,2.9928105,-0.063877836
-0.35209167,-0.9836266,-0.6501656,0.33786538,0.0,-0.5035696,1.1359478,1.8978873,1.745859,-1.2540226
1.409625,1.6160092,1.1387857,-0.784611,0.0,-0.15061401,-0.15399766,-0.113812536,0.72267485,-0.99893636
0.3448512,-0.5793058,1.5952939,1.0394131,0.0,-0.76612085,-0.16195482,1.0852222,-0.7532038,0.27263352
1.1579512,-1.111078,1.1297714,0.057246294,0.5,-1.1280626,0.4384127,0.038555168,-0.11359216,0.34222558
-0.47792858,0.9763939,-1.7206048,-0.784611,0.5,0.30989477,-0.8839989,-0.48365864,-0.54342043,-1.0986794
1.0708333,0.52634746,0.4871171,0.33786538,1.0,-1.2735856,0.13249715,-0.24672443,1.2638559,0.04456961
-1.0780739,-0.02512574,-1.548218,1.0394131,0.0,-0.4146269,-0.38148943,-0.16841972,0.26250288,0.63122433
0.68364286,0.17128648,-0.8301866,0.758794,1.0,-0.99517393,-1.3204935,0.60364574,-0.78416383,-1.1512266
0.9062774,0.7341874,-1.5190431,0.47817495,0.5,0.5496832,0.33748206,1.3746113,-0.4707551,1.1049972
1.7677763,-0.9518781,0.37372598,-0.92492056,0.5,1.8014301,-0.2633078,0.35968086,1.1211882,-0.37753114
0.006059531,1.6863337,0.661654,0.19755584,0.5,-1.3015879,-0.15702483,1.1870776,1.6000979,1.2576131
-0.1391369,1.6123258,-1.3279027,1.6006514,0.0,-1.8530185,-1.210161,-0.96478975,1.5283315,-0.53345245
-0.87479883,0.49754903,-0.3912003,-0.5039919,0.0,-0.124886885,1.5914004,-0.4146305,0.75703204,-1.0266255
0.19965477,-1.0512123,-0.13942857,0.8991036,0.5,0.015697796,0.87671417,-0.72430253,-0.25262487,-0.45813698
1.5935405,0.6002856,-0.44261998,-0.5039919,1.0,0.21865931,0.9641559,0.3144446,-3.2415137,-0.095148124
-1.5717417,-1.4887298,-1.3051682,-0.2233728,1.0,-0.4463205,-0.3054447,-0.3589584,0.29716003,-0.38847992
-1.3781464,-1.6314696,-0.26910472,-0.08306325,0.5,-0.2006393,-1.7291828,0.7297729,-0.0018287589,-0.21600142
-0.53600717,-0.85145855,0.88626724,2.02158,1.0,0.3675104,1.9529173,-0.9310017,0.13998209,0.33396515
-0.08105832,-0.1473435,-1.4791096,-1.3458492,0.5,1.0404309,-0.061097506,0.043030974,0.053897347,-0.17117937
-0.3908107,1.2463515,-1.4472117,-1.9070873,1.0,-1.9550488,-0.7487998,0.68685794,-1.3262621,-0.06611239
0.5868452,0.76156074,-0.49228644,0.057246294,0.5,-0.36893943,0.41680157,-2.0653028,0.5574086,-1.7092264
0.3738905,0.81494296,1.5489204,-0.08306325,1.0,0.21380879,1.1671208,2.1216314,0.63221633,0.391698
-0.53600717,-0.27491018,0.5989967,-0.2233728,0.0,-0.9179761,-0.023050556,-0.2831519,0.6823388,-0.0892033
-1.1942309,-0.5482497,0.63411134,1.4603418,0.5,1.7311696,1.2785752,-2.02504,0.946577,1.610293
-0.32305238,-0.4620004,-0.46742597,-0.2233728,0.5,-0.6354099,1.083,0.1580939,0.60405165,-0.9395652
1.3128273,1.6564968,0.33848143,-0.08306325,1.0,-0.041292686,-1.0763812,0.03344347,-0.4100294,-1.8082954
1.7387369,-1.5989791,-1.6908152,2.02158,0.5,0.5560221,-0.6737901,-0.08189438,-0.07083685,0.6180685
-1.7459774,1.2420877,0.4860553,2.4425087,0.5,-0.5912848,0.9575372,0.9911911,0.09112487,0.346527
1.6129,0.2513793,1.450021,-0.08306325,0.5,-1.846573,-2.7126126,0.747445,0.10769945,-1.008433
0.08349763,-0.22982648,0.40425262,0.33786538,0.0,-0.42865452,-0.1494557,0.29787618,0.99821764,-1.5297489
0.093177386,0.7549937,1.3123477,-0.5039919,0.0,1.0294405,-1.4308312,0.45015565,0.6436688,1.5373968
1.2644286,-0.06472842,0.7916585,-0.2233728,1.0,-0.33689514,-0.4765538,-0.10435845,2.0773435,1.4141104
-0.623125,1.264048,-1.3067908,0.758794,0.0,-0.8464343,-0.29882008,1.7754909,2.206469,-2.4874568
-0.45856905,1.3577695,1.4123458,-2.047397,1.0,0.92567223,-0.3582444,-1.4791961,0.07964958,-0.45822302
-1.1942309,-0.2878711,-1.4949809,0.33786538,0.0,-0.3307749,-0.55226123,0.13965167,-3.8366556,1.6641921
-1.3297477,-0.78568214,0.13089052,0.33786538,1.0,-0.5101608,-1.0971437,0.06502463,1.2368325,-0.47606257
-0.08105832,0.2983624,-1.2317482,1.0394131,0.0,0.14945608,2.2919114,0.8132804,-0.54037637,-0.49061224
-0.20689523,1.3978349,-1.6853365,-1.6264683,0.0,0.7707502,1.867462,-0.8438539,-0.8014839,-0.28275934
-0.08105832,-1.0130081,-0.25837114,1.6006514,1.0,2.3817136,-1.1620659,-1.7436726,-0.39844528,-1.1208969
1.3128273,0.403551,-0.70000696,-0.5039919,0.5,0.8272361,1.5821167,0.15682301,-0.44664305,-1.7047757
1.1773107,0.4330763,-0.035920613,-1.2055396,0.5,1.15984,-0.3994655,0.28123048,0.6122698,1.0525473
-0.3133726,0.7819825,0.2812366,0.33786538,0.0,-0.5059662,0.12918748,1.4895995,-1.5594357,-1.8429369
-0.9812762,-1.284754,-1.5739396,2.02158,1.0,-1.025868,-0.06327396,-1.270362,-1.0777208,0.24727145
0.30613214,0.7225857,-1.2982885,0.33786538,0.5,0.06233135,-0.6597486,1.1546937,0.34315854,0.8865795
0.20933454,1.3863912,0.21670063,-1.6264683,1.0,0.10716992,0.9838523,2.3674145,0.62294406,-1.4512264
0.68364286,-1.1194433,-0.5326406,0.47817495,0.5,-1.0785128,0.12588653,-0.37776488,0.64154166,-0.9242684
0.46100834,-0.9206523,0.80974364,0.8991036,1.0,-0.17529453,-0.4765514,-1.2909422,-0.7870363,1.2131792
-0.16817619,1.600651,0.54237753,2.02158,0.0,0.3993176,-1.3045894,-0.40697438,-0.97826564,0.5328917
0.4416488,-1.1149981,1.2146465,-1.0652301,1.0,0.3603934,-0.89359504,0.014004967,-0.50663483,-0.6172857
-0.33273214,1.1986383,0.68218213,0.057246294,0.5,0.50428784,-1.6413801,0.5637879,0.23987275,1.202249
-1.5620619,-0.045457803,-0.23090898,2.02158,0.0,0.29096472,0.012223548,-0.5913947,1.4854773,1.2065357
-1.3007083,-0.88736796,0.6142773,0.057246294,1.0,-0.5070087,-1.1966656,1.5551986,-2.0474372,0.26905268
0.4997274,1.2548631,-0.76837546,2.3021991,0.5,-0.51390064,-0.2655605,-1.1145324,-0.22072875,-0.90016025
1.1966703,-0.20684214,-0.66080445,1.0394131,0.0,-1.1989514,1.3701018,-1.7392051,-1.3326784,-0.4134487
-1.6201404,0.03198142,1.0177462,-1.2055396,1.0,1.784775,1.1992996,1.1067104,-1.6522427,0.28638676
-0.3714512,-0.5025603,-0.17356837,0.47817495,0.5,0.013450365,-0.032276895,-2.274621,0.9669567,-0.18859483
